timestamp,open,high,low,close,volume,ema_fast,ema_slow,signal
2022-07-01 09:15:00+00:00,19475.57,19561.87,19462.79,19484.29,854.264050,19538.300363218434,19588.774210945667,HOLD
2022-07-01 09:30:00+00:00,19484.29,19496.48,19387.27,19445.46,926.567350,19521.420297178716,19575.12523847465,HOLD
2022-07-01 09:45:00+00:00,19445.47,19490.82,19371.55,19424.45,1010.037480,19503.789334055313,19560.77521576278,HOLD
2022-07-01 10:00:00+00:00,19424.45,19473.64,19344.00,19450.61,856.250320,19494.120364227074,19550.28329045204,HOLD
2022-07-01 10:15:00+00:00,19450.61,19496.80,19408.15,19426.64,754.042320,19481.85120709488,19538.507738980417,HOLD
2022-07-01 10:30:00+00:00,19426.64,19448.69,19104.45,19150.50,2266.590510,19421.605533077625,19501.554620982282,HOLD
2022-07-01 10:45:00+00:00,19150.50,19179.37,19000.00,19070.56,2128.810010,19357.779072518057,19460.507514222067,HOLD
2022-07-01 11:00:00+00:00,19070.57,19191.78,18975.00,19138.04,1750.563410,19317.82651387841,19429.796322391394,HOLD
2022-07-01 11:15:00+00:00,19138.05,19200.00,19094.78,19177.53,875.978420,19292.318056809607,19405.77095835412,HOLD
2022-07-01 11:30:00+00:00,19177.52,19226.68,19138.63,19163.78,792.353120,19268.94750102604,19382.724200415632,HOLD
2022-07-01 11:45:00+00:00,19163.78,19213.57,19136.21,19191.03,729.655150,19254.780682657667,19364.467609899857,HOLD
2022-07-01 12:00:00+00:00,19191.02,19224.60,19180.79,19210.20,573.162770,19246.675103992635,19349.775456576062,HOLD
2022-07-01 12:15:00+00:00,19210.21,19294.14,19130.21,19231.02,1135.211720,19243.828721448517,19338.46541309263,HOLD
2022-07-01 12:30:00+00:00,19231.02,19331.82,19218.44,19318.95,873.609450,19257.487135730604,19336.606802321905,HOLD
2022-07-01 12:45:00+00:00,19318.95,19346.92,19265.26,19288.12,848.328640,19263.056747415947,19331.98901162458,HOLD
2022-07-01 13:00:00+00:00,19288.12,19375.00,19247.13,19321.73,1074.257020,19273.724611522135,19331.01196289843,HOLD
2022-07-01 13:15:00+00:00,19321.73,19394.25,19301.57,19305.38,911.153950,19279.480136699927,19328.57082357477,HOLD
2022-07-01 13:30:00+00:00,19305.38,19492.24,19208.64,19474.11,2515.155310,19314.867384572666,19342.431697520027,HOLD
2022-07-01 13:45:00+00:00,19474.11,19669.22,19432.85,19450.24,2942.518800,19339.480587377635,19352.699154899074,HOLD
2022-07-01 14:00:00+00:00,19450.24,19535.71,19331.37,19356.26,2692.118290,19342.531389672607,19353.038283003927,HOLD
2022-07-01 14:15:00+00:00,19356.26,19433.44,19320.38,19342.07,1337.608690,19342.447500641225,19351.9936846226,HOLD
2022-07-01 14:30:00+00:00,19342.07,19408.57,19290.35,19385.86,1137.270990,19350.34068234282,19355.21904799188,HOLD
2022-07-01 14:45:00+00:00,19385.87,19450.56,19369.73,19408.92,931.971350,19360.991467371397,19360.333424373603,BUY
2022-07-01 15:00:00+00:00,19408.91,19467.13,19320.00,19418.85,1076.532880,19371.511200576595,19365.906431576117,HOLD
2022-07-01 15:15:00+00:00,19418.85,19483.41,19387.16,19403.06,957.891230,19377.247345926306,19369.444866664104,HOLD
2022-07-01 15:30:00+00:00,19403.07,19439.27,19355.14,19384.08,867.112110,19378.489646666978,19370.83868888657,HOLD
2022-07-01 15:45:00+00:00,19384.09,19394.91,19212.62,19290.94,1508.579730,19362.571529091165,19363.229289944993,SELL
2022-07-01 16:00:00+00:00,19290.95,19351.21,19253.01,19327.00,855.760850,19356.103978347317,19359.778881378803,HOLD
2022-07-01 16:15:00+00:00,19327.00,19435.62,19315.51,19404.90,913.449480,19364.975982284166,19364.076130771296,BUY
2022-07-01 16:30:00+00:00,19404.90,19429.82,19352.29,19373.32,651.299910,19366.493076414317,19364.95649926927,HOLD
2022-07-01 16:45:00+00:00,19373.32,19465.00,19343.96,19347.96,770.872990,19363.123426157166,19363.337785053147,SELL
2022-07-01 17:00:00+00:00,19347.97,19410.60,19323.72,19407.89,576.144510,19371.2628032195,19367.580853143325,BUY
2022-07-01 17:15:00+00:00,19407.90,19439.67,19364.07,19392.13,705.709330,19375.05683899777,19369.918867129676,HOLD
2022-07-01 17:30:00+00:00,19392.14,19530.00,19350.89,19462.87,1134.343030,19391.022868270902,19378.77135597447,HOLD
2022-07-01 17:45:00+00:00,19462.87,19506.15,19450.01,19487.94,774.485910,19408.64416494892,19389.168369691186,HOLD
2022-07-01 18:00:00+00:00,19487.93,19508.82,19450.22,19481.51,616.155950,19421.89249859457,19397.962810672976,HOLD
2022-07-01 18:15:00+00:00,19481.52,19544.52,19457.07,19488.49,666.945140,19434.00113521374,19406.58444775174,HOLD
2022-07-01 18:30:00+00:00,19491.37,19535.95,19458.65,19473.77,541.841630,19441.23183790215,19412.983071775383,HOLD
2022-07-01 18:45:00+00:00,19473.76,19497.12,19390.51,19440.28,610.771670,19441.058776465394,19415.582779225348,HOLD
2022-07-01 19:00:00+00:00,19440.28,19442.85,19390.81,19404.99,499.176330,19434.500817108048,19414.57394310865,HOLD
2022-07-01 19:15:00+00:00,19405.00,19414.19,19279.03,19314.89,860.868780,19412.753395815675,19405.08023424116,HOLD
2022-07-01 19:30:00+00:00,19314.90,19371.00,19282.92,19325.95,601.271930,19396.970960212824,19397.544021456284,SELL
2022-07-01 19:45:00+00:00,19325.96,19393.03,19323.84,19390.17,601.133480,19395.734421992307,19396.84173369854,HOLD
2022-07-01 20:00:00+00:00,19390.17,19484.95,19349.29,19445.77,659.352020,19404.831799811887,19401.501568584397,BUY
2022-07-01 20:15:00+00:00,19445.77,19686.71,19428.91,19597.33,1547.944640,19439.83147257336,19420.151895385883,HOLD
2022-07-01 20:30:00+00:00,19597.33,19601.65,19471.88,19482.80,692.331220,19447.64393210548,19426.118381539607,HOLD
2022-07-01 20:45:00+00:00,19482.80,19570.00,19414.87,19431.77,915.991980,19444.757762631754,19426.656630916787,HOLD
2022-07-01 21:00:00+00:00,19431.78,19522.55,19430.79,19510.57,392.801680,19456.723623971433,19434.648380353283,HOLD
2022-07-01 21:15:00+00:00,19510.58,19514.18,19433.09,19439.20,397.420820,19453.53751052208,19435.081867938683,HOLD
2022-07-01 21:30:00+00:00,19439.20,19499.00,19429.74,19477.00,196.764140,19457.803417699884,19439.07407099214,HOLD
2022-07-01 21:45:00+00:00,19476.99,19477.00,19336.63,19397.02,385.704580,19446.751887208993,19435.06892137384,HOLD
2022-07-01 22:00:00+00:00,19397.03,19416.67,19343.66,19358.37,567.319560,19430.682453170994,19427.76426219538,HOLD
2022-07-01 22:15:00+00:00,19358.37,19388.27,19341.11,19373.32,445.993080,19420.252916230813,19422.579094367247,SELL
2022-07-01 22:30:00+00:00,19373.31,19415.25,19343.02,19410.70,537.674210,19418.516022370666,19421.44775204656,HOLD
2022-07-01 22:45:00+00:00,19410.70,19414.58,19290.00,19300.62,654.393340,19397.080381939635,19409.94034708974,HOLD
2022-07-01 23:00:00+00:00,19300.62,19365.01,19289.63,19360.26,624.826090,19390.38576704152,19405.208885462147,HOLD
2022-07-01 23:15:00+00:00,19360.25,19461.53,19343.94,19415.85,704.540630,19395.015627579425,19406.22232494194,HOLD
2022-07-01 23:30:00+00:00,19415.85,19435.67,19406.07,19422.54,352.674680,19400.02005892862,19407.776389233182,HOLD
2022-07-01 23:45:00+00:00,19422.54,19445.45,19221.03,19279.80,1258.116370,19378.16186639614,19395.588161687167,HOLD
2022-07-02 00:00:00+00:00,19279.80,19355.34,19211.92,19343.34,1090.566510,19371.830617960477,19390.61214628839,HOLD
2022-07-02 00:15:00+00:00,19343.34,19387.44,19270.38,19313.33,872.671280,19361.194141967662,19383.25194187997,HOLD
2022-07-02 00:30:00+00:00,19313.33,19342.78,19240.00,19331.09,862.523250,19355.720661609903,19378.2841378914,HOLD
2022-07-02 00:45:00+00:00,19331.10,19341.94,19157.58,19179.58,936.007480,19323.69508677174,19359.359934282696,HOLD
2022-07-02 01:00:00+00:00,19179.58,19235.75,19144.29,19184.83,826.678750,19298.446889176877,19342.738035779585,HOLD
2022-07-02 01:15:00+00:00,19184.83,19271.31,19180.45,19264.60,582.315010,19292.292909326534,19335.29631808629,HOLD
2022-07-02 01:30:00+00:00,19265.54,19295.02,19232.96,19254.19,391.101570,19285.3651076308,19327.571906839978,HOLD
2022-07-02 01:45:00+00:00,19254.20,19287.58,19215.85,19229.98,431.884920,19275.295088061564,19318.277439521884,HOLD
2022-07-02 02:00:00+00:00,19229.97,19282.38,19203.51,19271.84,582.054230,19274.666890232187,19313.854826234085,HOLD
2022-07-02 02:15:00+00:00,19271.85,19283.39,19212.54,19220.67,588.677030,19264.849273826334,19304.98008087846,HOLD
2022-07-02 02:30:00+00:00,19220.66,19225.26,19138.46,19146.51,940.363680,19243.333042221544,19289.88769222337,HOLD
2022-07-02 02:45:00+00:00,19146.50,19215.56,19110.00,19197.58,594.530180,19235.01430727217,19281.096483440193,HOLD
2022-07-02 03:00:00+00:00,19197.58,19226.99,19172.63,19187.98,385.996160,19226.462615040866,19272.22824692208,HOLD
2022-07-02 03:15:00+00:00,19187.99,19215.26,19151.51,19153.19,429.022470,19213.14032139707,19260.891271024742,HOLD
2022-07-02 03:30:00+00:00,19153.19,19157.13,19063.52,19107.20,972.214390,19193.87844477942,19246.254007117623,HOLD
2022-07-02 03:45:00+00:00,19107.20,19139.55,19082.42,19130.90,568.782560,19182.42781845589,19235.26791120166,HOLD
2022-07-02 04:00:00+00:00,19130.90,19166.89,19113.00,19142.53,529.870380,19175.173669645726,19226.435729182456,HOLD
2022-07-02 04:15:00+00:00,19142.53,19200.00,19142.52,19185.19,497.546760,19176.994820619228,19222.507564498414,HOLD
2022-07-02 04:30:00+00:00,19185.20,19236.82,19180.78,19200.84,632.621160,19181.330307779368,19220.443986927137,HOLD
2022-07-02 04:45:00+00:00,19200.83,19215.78,19190.46,19195.88,264.941760,19183.975706364938,19218.104559600743,HOLD
2022-07-02 05:00:00+00:00,19195.88,19241.48,19177.53,19235.56,344.487530,19193.35466884404,19219.766982495912,HOLD
2022-07-02 05:15:00+00:00,19235.56,19299.00,19220.41,19252.18,479.341080,19204.05018359967,19222.85393654392,HOLD
2022-07-02 05:30:00+00:00,19252.18,19274.85,19205.69,19237.37,317.509200,19210.108332036092,19224.236418777833,HOLD
2022-07-02 05:45:00+00:00,19237.36,19268.16,19219.97,19238.26,313.614450,19215.226817120438,19225.57199794185,HOLD
2022-07-02 06:00:00+00:00,19238.26,19277.66,19236.11,19259.20,312.095900,19223.221941280357,19228.774664804532,HOLD
2022-07-02 06:15:00+00:00,19259.21,19283.16,19235.39,19235.39,240.071660,19225.43431559302,19229.40469672791,HOLD
2022-07-02 06:30:00+00:00,19235.40,19235.98,19193.75,19193.75,222.748710,19219.67353093974,19226.00901132525,HOLD
2022-07-02 06:45:00+00:00,19193.76,19264.00,19188.28,19216.69,330.750140,19219.13107076888,19225.121486437132,HOLD
2022-07-02 07:00:00+00:00,19216.69,19238.50,19216.68,19218.42,229.185800,19219.001785174536,19224.483249633595,HOLD
2022-07-02 07:15:00+00:00,19218.42,19273.62,19210.24,19225.02,318.810040,19220.096006051892,19224.534368716108,HOLD
2022-07-02 07:30:00+00:00,19225.02,19239.21,19188.62,19192.56,324.787160,19215.089459497,19221.489190743145,HOLD
2022-07-02 07:45:00+00:00,19192.55,19208.50,19112.51,19126.81,750.257600,19199.038648679365,19212.472124958083,HOLD
2022-07-02 08:00:00+00:00,19126.81,19183.72,19120.01,19178.09,398.463360,19195.229803464932,19209.197636866837,HOLD
2022-07-02 08:15:00+00:00,19178.08,19195.60,19154.33,19188.34,339.649690,19193.97711192585,19207.211195260472,HOLD
2022-07-02 08:30:00+00:00,19188.34,19190.00,19114.07,19120.31,473.069410,19180.583091575696,19198.934890949953,HOLD
2022-07-02 08:45:00+00:00,19120.30,19153.60,19082.69,19113.83,538.197920,19168.44616583466,19190.829663240434,HOLD
2022-07-02 09:00:00+00:00,19113.84,19163.00,19100.32,19157.21,514.671910,19166.403226591992,19187.62779055087,HOLD
2022-07-02 09:15:00+00:00,19157.20,19159.64,18977.01,19037.61,1362.446660,19142.986276302538,19173.340381926977,HOLD
2022-07-02 09:30:00+00:00,19037.62,19091.69,19030.48,19067.57,536.744890,19129.27422606571,19163.267012219643,HOLD
2022-07-02 09:45:00+00:00,19067.57,19185.20,19067.57,19170.15,675.313870,19136.70618496285,19163.922534865393,HOLD
2022-07-02 10:00:00+00:00,19170.14,19198.48,19150.48,19179.99,435.594420,19144.57596951506,19165.452769640116,HOLD
2022-07-02 10:15:00+00:00,19180.00,19194.02,19137.28,19156.36,357.928460,19146.71852051232,19164.586791579153,HOLD
2022-07-02 10:30:00+00:00,19156.37,19269.38,19134.10,19225.91,747.458390,19161.11697132826,19170.427097143045,HOLD
2022-07-02 10:45:00+00:00,19225.92,19285.01,19214.21,19240.34,605.516250,19175.521158359486,19177.085468843707,HOLD
2022-07-02 11:00:00+00:00,19240.34,19243.62,19215.07,19230.01,695.723840,19185.428220475944,19182.125900382398,BUY
2022-07-02 11:15:00+00:00,19230.01,19270.90,19210.42,19240.84,387.312630,19195.503089480317,19187.717719393597,HOLD
2022-07-02 11:30:00+00:00,19240.83,19253.52,19192.00,19207.38,338.385500,19197.66252775662,19189.590317546586,HOLD
2022-07-02 11:45:00+00:00,19207.38,19217.05,19160.33,19195.21,348.072830,19197.216613619054,19190.125525399293,HOLD
2022-07-02 12:00:00+00:00,19195.21,19270.00,19152.13,19254.00,802.250060,19207.540865688316,19196.2088086946,HOLD
2022-07-02 12:15:00+00:00,19254.01,19285.00,19207.25,19224.13,450.466730,19210.557071926803,19198.867969771305,HOLD
2022-07-02 12:30:00+00:00,19224.14,19467.39,19195.00,19394.86,1581.535150,19244.066695212838,19217.533877412134,HOLD
2022-07-02 12:45:00+00:00,19394.86,19414.29,19306.88,19344.57,773.051640,19262.340023355955,19229.632555753837,HOLD
2022-07-02 13:00:00+00:00,19344.56,19346.76,19242.00,19247.83,669.747990,19259.701837291235,19231.365645682043,HOLD
2022-07-02 13:15:00+00:00,19247.82,19268.49,19230.00,19250.19,392.923240,19257.972412329193,19233.158441331372,HOLD
2022-07-02 13:30:00+00:00,19250.18,19265.17,19223.16,19248.00,287.205200,19256.159246451156,19234.57192310934,HOLD
2022-07-02 13:45:00+00:00,19247.99,19268.96,19235.35,19266.64,217.268740,19258.06483800549,19237.626025670354,HOLD
2022-07-02 14:00:00+00:00,19266.63,19282.98,19255.17,19272.39,229.763550,19260.669412913583,19240.936880368416,HOLD
2022-07-02 14:15:00+00:00,19272.40,19335.71,19271.42,19310.82,561.319390,19269.78770147475,19247.592415571424,HOLD
2022-07-02 14:30:00+00:00,19310.82,19359.74,19304.07,19334.36,595.422050,19281.52811938843,19255.855995040813,HOLD
2022-07-02 14:45:00+00:00,19334.37,19343.97,19274.08,19283.33,401.145810,19281.85573404508,19258.472566941688,HOLD
2022-07-02 15:00:00+00:00,19283.34,19298.79,19264.15,19279.55,270.329310,19281.436509673244,19260.47994151867,HOLD
2022-07-02 15:15:00+00:00,19279.56,19279.56,19183.67,19195.45,579.798870,19265.80259882356,19254.28661375499,HOLD
2022-07-02 15:30:00+00:00,19195.46,19224.93,19171.77,19201.88,306.460550,19254.180308128365,19249.295507683084,HOLD
2022-07-02 15:45:00+00:00,19201.87,19248.35,19192.32,19229.39,446.104390,19249.672979377752,19247.3997450466,HOLD
2022-07-02 16:00:00+00:00,19229.39,19266.32,19213.03,19213.03,360.675670,19243.010619490888,19244.126435994545,SELL
2022-07-02 16:15:00+00:00,19213.04,19334.75,19191.91,19307.49,444.656690,19254.734143219815,19250.161061137922,BUY
2022-07-02 16:30:00+00:00,19307.50,19321.36,19264.73,19295.12,545.544090,19262.07702627076,19254.44286483907,HOLD
2022-07-02 16:45:00+00:00,19295.11,19335.71,19273.63,19294.03,516.548870,19267.886657857893,19258.213068187728,HOLD
2022-07-02 17:00:00+00:00,19294.02,19334.20,19285.59,19294.30,364.425410,19272.689083701913,19261.649918836516,HOLD
2022-07-02 17:15:00+00:00,19294.29,19330.44,19286.70,19330.19,331.050640,19283.143795756107,19268.17754561399,HOLD
2022-07-02 17:30:00+00:00,19330.44,19346.93,19297.91,19300.00,303.539810,19286.208560164087,19271.208255555513,HOLD
2022-07-02 17:45:00+00:00,19300.00,19319.99,19285.22,19299.36,322.978310,19288.59973104334,19273.889374074035,HOLD
2022-07-02 18:00:00+00:00,19299.37,19311.84,19276.15,19291.11,321.545000,19289.056143580914,19275.52943368603,HOLD
2022-07-02 18:15:00+00:00,19291.11,19294.70,19267.57,19276.28,231.738410,19286.733208384383,19275.600916192125,HOLD
2022-07-02 18:30:00+00:00,19276.28,19283.19,19263.16,19268.48,178.176750,19283.414443223584,19274.922733697636,HOLD
2022-07-02 18:45:00+00:00,19268.47,19399.86,19259.37,19320.15,968.427460,19290.093635364752,19279.2300923931,HOLD
2022-07-02 19:00:00+00:00,19320.15,19408.01,19319.34,19341.40,555.745730,19299.422065298433,19285.151035974708,HOLD
2022-07-02 19:15:00+00:00,19341.39,19371.25,19242.88,19246.93,719.890480,19289.87805342599,19281.510937310453,HOLD
2022-07-02 19:30:00+00:00,19246.93,19265.82,19196.00,19238.03,656.938830,19280.451134621264,19277.36989566184,HOLD
2022-07-02 19:45:00+00:00,19238.03,19285.55,19228.79,19273.27,276.606110,19279.145473781035,19276.979429408333,HOLD
2022-07-02 20:00:00+00:00,19273.27,19286.74,19234.06,19246.35,289.325860,19273.1826603663,19274.062340893255,SELL
2022-07-02 20:15:00+00:00,19246.35,19262.90,19201.99,19251.40,392.793270,19269.222176663334,19271.904022712944,HOLD
2022-07-02 20:30:00+00:00,19251.41,19271.11,19251.40,19253.86,148.011980,19266.429053633634,19270.185544359334,HOLD
2022-07-02 20:45:00+00:00,19253.86,19280.04,19240.00,19263.30,224.789430,19265.860134791154,19269.529778229873,HOLD
2022-07-02 21:00:00+00:00,19263.29,19321.69,19250.16,19314.95,651.969870,19274.785564829122,19273.85551363655,BUY
2022-07-02 21:15:00+00:00,19314.94,19332.96,19293.37,19299.45,277.221820,19279.270007587464,19276.293083766403,HOLD
2022-07-02 21:30:00+00:00,19299.45,19324.99,19297.24,19304.10,142.996560,19283.78455166247,19278.941361502937,HOLD
2022-07-02 21:45:00+00:00,19304.09,19383.01,19304.09,19355.24,278.446770,19296.7764513602,19286.20789850266,HOLD
2022-07-02 22:00:00+00:00,19355.24,19370.79,19330.00,19351.13,397.170060,19306.658914749256,19292.39095578812,HOLD
2022-07-02 22:15:00+00:00,19351.13,19364.03,19332.12,19352.95,203.858580,19315.075475703936,19298.1584838083,HOLD
2022-07-02 22:30:00+00:00,19352.95,19371.69,19326.18,19350.24,235.607110,19321.46902557595,19303.11862820751,HOLD
2022-07-02 22:45:00+00:00,19350.25,19350.34,19314.73,19331.34,210.312790,19323.2637481985,19305.80637790203,HOLD
2022-07-02 23:00:00+00:00,19331.35,19342.63,19311.69,19318.15,158.874650,19322.333975798774,19306.98196095898,HOLD
2022-07-02 23:15:00+00:00,19318.15,19319.11,19230.40,19252.43,429.697370,19309.62416201718,19301.786536105745,HOLD
2022-07-02 23:30:00+00:00,19252.44,19268.81,19200.00,19264.57,386.018540,19301.432496195874,19298.242104095672,HOLD
2022-07-02 23:45:00+00:00,19264.57,19266.99,19237.98,19252.81,171.347680,19292.592042342076,19293.915237038942,SELL
2022-07-03 00:00:00+00:00,19252.82,19276.34,19242.42,19267.47,257.815890,19288.02439827988,19291.396643035234,HOLD
2022-07-03 00:15:00+00:00,19267.48,19292.04,19203.63,19216.16,488.568450,19274.958144047174,19284.231248460448,HOLD
2022-07-03 00:30:00+00:00,19216.16,19246.40,19173.46,19223.74,512.364110,19265.645754220415,19278.470177178504,HOLD
2022-07-03 00:45:00+00:00,19223.73,19250.00,19223.06,19246.54,185.772270,19262.171980725794,19275.429207923407,HOLD
2022-07-03 01:00:00+00:00,19246.54,19259.92,19215.07,19217.76,207.242090,19254.097075139285,19269.936902406895,HOLD
2022-07-03 01:15:00+00:00,19217.75,19236.46,19205.27,19227.58,242.177280,19249.275788750325,19265.902911701476,HOLD
2022-07-03 01:30:00+00:00,19227.58,19229.47,19174.88,19197.07,269.188890,19239.783827159357,19259.347396301335,HOLD
2022-07-03 01:45:00+00:00,19197.07,19211.31,19174.06,19189.31,321.661740,19230.606767675836,19252.67716808216,HOLD
2022-07-03 02:00:00+00:00,19189.31,19222.42,19183.68,19216.78,189.836960,19228.09280991659,19249.258390169573,HOLD
2022-07-03 02:15:00+00:00,19216.78,19251.40,19212.56,19242.30,176.601060,19230.675935386298,19248.5956863439,HOLD
2022-07-03 02:30:00+00:00,19242.31,19283.30,19242.30,19264.36,272.840430,19236.800310770606,19250.097049549244,HOLD
2022-07-03 02:45:00+00:00,19264.36,19284.16,19249.99,19261.41,239.748710,19241.274799721403,19251.174473401694,HOLD
2022-07-03 03:00:00+00:00,19261.42,19277.82,19240.21,19247.09,192.486200,19242.332108862967,19250.785475934863,HOLD
2022-07-03 03:15:00+00:00,19247.10,19273.82,19238.00,19261.61,192.619220,19245.83717997879,19251.816382988687,HOLD
2022-07-03 03:30:00+00:00,19261.60,19307.42,19249.94,19300.60,360.179290,19255.79405634628,19256.46244175167,HOLD
2022-07-03 03:45:00+00:00,19300.60,19304.46,19264.29,19264.29,185.132200,19257.338773374227,19257.20792348961,BUY
2022-07-03 04:00:00+00:00,19264.29,19325.94,19264.29,19304.90,323.752000,19265.986269124365,19261.750026014408,HOLD
2022-07-03 04:15:00+00:00,19304.90,19307.33,19275.48,19282.75,181.341080,19269.03422019266,19263.750023536846,HOLD
2022-07-03 04:30:00+00:00,19282.76,19282.76,19256.67,19259.17,183.513070,19267.240725612177,19263.31383081905,HOLD
2022-07-03 04:45:00+00:00,19259.17,19280.00,18781.00,19263.59,6338.350900,19266.576957319052,19263.340132645808,HOLD
2022-07-03 05:00:00+00:00,19263.58,19400.00,19154.44,19190.73,2614.020920,19252.78660144286,19256.424881917636,SELL
2022-07-03 05:15:00+00:00,19190.73,19216.54,19072.00,19093.59,1294.368790,19223.841764816883,19240.91679792548,HOLD
2022-07-03 05:30:00+00:00,19093.60,19113.50,19045.61,19098.49,794.331050,19201.050534850176,19227.3523409802,HOLD
2022-07-03 05:45:00+00:00,19098.48,19166.53,19030.00,19043.60,658.907320,19172.423164877415,19209.852118029707,HOLD
2022-07-03 06:00:00+00:00,19043.59,19086.39,19033.73,19083.29,604.354690,19156.217134899704,19197.79858297926,HOLD
2022-07-03 06:15:00+00:00,19083.29,19245.58,19075.72,19143.31,923.306250,19153.87038309976,19192.609194124096,HOLD
2022-07-03 06:30:00+00:00,19143.32,19169.32,19130.54,19130.71,255.988210,19149.659404354345,19186.714032778946,HOLD
2022-07-03 06:45:00+00:00,19130.70,19172.26,19092.90,19150.00,419.957380,19149.72133083537,19183.21745822857,HOLD
2022-07-03 07:00:00+00:00,19150.00,19159.75,19117.61,19117.61,210.794770,19143.882907047122,19176.96912887347,HOLD
2022-07-03 07:15:00+00:00,19117.62,19160.21,19094.33,19118.44,487.294910,19139.256923947643,19171.394926123612,HOLD
2022-07-03 07:30:00+00:00,19118.44,19142.38,19091.84,19136.22,265.417750,19138.704755957162,19168.04493315946,HOLD
2022-07-03 07:45:00+00:00,19136.23,19150.00,19103.98,19139.74,253.437190,19138.89298214677,19165.349225239515,HOLD
2022-07-03 08:00:00+00:00,19139.75,19155.44,19071.68,19083.72,331.177180,19128.861530847353,19157.575013311944,HOLD
2022-07-03 08:15:00+00:00,19083.72,19099.12,19045.14,19059.68,419.895080,19116.283070693287,19148.251678710807,HOLD
2022-07-03 08:30:00+00:00,19059.67,19082.33,19046.42,19059.16,314.872890,19105.89705783996,19139.766756928824,HOLD
2022-07-03 08:45:00+00:00,19059.15,19072.56,18930.19,19014.88,1110.455050,19089.348501869055,19127.872780078458,HOLD
2022-07-03 09:00:00+00:00,19014.89,19022.25,18955.42,18975.09,462.500370,19068.574228801954,19113.322039118604,HOLD
2022-07-03 09:15:00+00:00,18975.10,19035.36,18961.23,18995.79,530.137120,19055.340732656143,19102.1285115835,HOLD
2022-07-03 09:30:00+00:00,18995.79,19009.91,18966.22,18990.44,356.826140,19043.540599445932,19091.49151048031,HOLD
2022-07-03 09:45:00+00:00,18990.44,19079.11,18981.61,19042.27,479.489690,19043.309581364854,19086.803747577425,HOLD
2022-07-03 10:00:00+00:00,19042.26,19077.00,19028.19,19060.02,349.301570,19046.347839298516,19084.252914474815,HOLD
2022-07-03 10:15:00+00:00,19060.02,19105.02,19058.12,19076.72,288.823620,19051.87005033515,19083.535494048643,HOLD
2022-07-03 10:30:00+00:00,19076.72,19119.28,19060.17,19079.99,327.532310,19056.98276845603,19083.197827948774,HOLD
2022-07-03 10:45:00+00:00,19080.00,19096.58,19065.35,19072.03,206.581030,19059.71862873675,19082.134225286987,HOLD
2022-07-03 11:00:00+00:00,19072.04,19112.55,19063.01,19111.27,238.246450,19069.091605330068,19084.90906097394,HOLD
2022-07-03 11:15:00+00:00,19111.27,19144.78,19106.19,19132.65,281.637760,19080.647677088236,19089.455817071663,HOLD
2022-07-03 11:30:00+00:00,19132.65,19132.65,19096.68,19104.33,195.497720,19084.953553981282,19090.87240592198,HOLD
2022-07-03 11:45:00+00:00,19104.33,19114.42,19087.97,19089.80,249.735310,19085.834725984685,19090.770272024645,HOLD
