timestamp,open,high,low,close,volume
2024-01-02 00:00:00+00:00,44179.55,44844.0,44148.34,44609.79,4152.21577
2024-01-02 00:30:00+00:00,44609.78,45200.0,44553.92,45056.0,2834.0439
2024-01-02 01:00:00+00:00,45056.0,45372.79,44832.01,44930.24,3078.9071
2024-01-02 01:30:00+00:00,44930.24,45010.0,44686.0,44855.96,1318.95666
2024-01-02 02:00:00+00:00,44855.96,45100.0,44855.95,45099.99,1379.38082
2024-01-02 02:30:00+00:00,45099.99,45381.42,45073.9,45378.96,1636.66153
2024-01-02 03:00:00+00:00,45378.96,45469.43,45131.1,45316.71,1352.77677
2024-01-02 03:30:00+00:00,45316.7,45500.0,45312.1,45402.38,1340.34404
2024-01-02 04:00:00+00:00,45402.38,45468.99,45240.38,45362.27,1177.0056
2024-01-02 04:30:00+00:00,45362.27,45362.28,45170.0,45179.8,1091.27012
2024-01-02 05:00:00+00:00,45179.8,45324.72,45121.96,45261.08,950.52137
2024-01-02 05:30:00+00:00,45261.08,45318.44,45133.17,45179.48,666.76283
2024-01-02 06:00:00+00:00,45179.48,45283.44,45130.0,45250.2,596.56532
2024-01-02 06:30:00+00:00,45250.2,45308.15,45168.74,45168.75,793.773
2024-01-02 07:00:00+00:00,45168.75,45643.75,45168.74,45461.1,1589.75405
2024-01-02 07:30:00+00:00,45461.1,45528.0,45278.9,45455.53,1522.77073
2024-01-02 08:00:00+00:00,45455.52,45849.84,45326.6,45748.52,1847.39437
2024-01-02 08:30:00+00:00,45748.53,45852.93,45576.13,45759.3,1475.8227
2024-01-02 09:00:00+00:00,45759.3,45879.63,45658.28,45831.12,1113.7504
2024-01-02 09:30:00+00:00,45831.12,45831.12,45631.1,45673.48,982.71155
2024-01-02 10:00:00+00:00,45673.48,45711.1,45553.3,45647.92,957.03296
2024-01-02 10:30:00+00:00,45647.92,45654.1,45431.52,45584.99,1112.18953
2024-01-02 11:00:00+00:00,45585.0,45698.67,45494.17,45496.57,828.96458
2024-01-02 11:30:00+00:00,45496.58,45548.16,45200.0,45433.99,1709.52849
2024-01-02 12:00:00+00:00,45433.99,45489.0,45316.0,45450.0,784.40218
2024-01-02 12:30:00+00:00,45450.0,45589.68,45271.04,45301.99,1343.70929
2024-01-02 13:00:00+00:00,45302.0,45560.0,45264.39,45525.12,1161.07136
2024-01-02 13:30:00+00:00,45525.11,45705.8,45518.66,45637.93,1092.69732
2024-01-02 14:00:00+00:00,45637.92,45800.0,45554.35,45638.03,1384.54453
2024-01-02 14:30:00+00:00,45638.04,45675.0,44970.0,45258.73,3168.6679
2024-01-02 15:00:00+00:00,45258.73,45349.98,44833.33,45004.01,2921.39274
2024-01-02 15:30:00+00:00,45004.0,45300.0,44887.46,45184.82,1379.64383
2024-01-02 16:00:00+00:00,45184.83,45274.24,44890.11,45189.19,1694.59222
2024-01-02 16:30:00+00:00,45189.18,45399.84,45072.96,45357.84,1357.64561
2024-01-02 17:00:00+00:00,45357.84,45382.08,45151.05,45208.01,1024.76252
2024-01-02 17:30:00+00:00,45208.0,45208.01,44950.48,44966.15,1515.24056
2024-01-02 18:00:00+00:00,44966.16,45152.26,44944.0,45125.89,989.67651
2024-01-02 18:30:00+00:00,45125.89,45271.2,45057.14,45154.69,816.40079
2024-01-02 19:00:00+00:00,45154.7,45243.0,44790.96,44873.99,1226.22063
2024-01-02 19:30:00+00:00,44873.99,45113.29,44810.89,45039.49,1121.06561
2024-01-02 20:00:00+00:00,45039.49,45180.55,44929.92,44954.41,893.01962
2024-01-02 20:30:00+00:00,44954.4,44986.09,44742.96,44788.28,1047.00527
2024-01-02 21:00:00+00:00,44788.27,44940.51,44600.0,44805.11,1184.58013
2024-01-02 21:30:00+00:00,44805.12,45119.76,44777.0,45119.74,859.1617
2024-01-02 22:00:00+00:00,45119.74,45297.26,45042.0,45061.34,1011.46496
2024-01-02 22:30:00+00:00,45061.34,45111.1,44840.01,44981.73,580.10995
2024-01-02 23:00:00+00:00,44981.72,45049.98,44928.0,44967.48,480.02243
2024-01-02 23:30:00+00:00,44967.47,44982.71,44802.01,44946.91,600.20476
2024-01-03 00:00:00+00:00,44946.91,45061.1,44862.11,44898.01,662.13341
2024-01-03 00:30:00+00:00,44898.01,45212.57,44875.01,45135.61,748.18563
2024-01-03 01:00:00+00:00,45135.61,45227.28,45106.56,45162.3,512.6037
2024-01-03 01:30:00+00:00,45162.31,45329.83,45102.72,45317.58,653.57725
2024-01-03 02:00:00+00:00,45317.58,45410.91,45211.73,45322.78,1037.68751
2024-01-03 02:30:00+00:00,45322.77,45354.16,45223.12,45274.57,397.1288
2024-01-03 03:00:00+00:00,45274.57,45310.0,45196.45,45233.3,400.86956
2024-01-03 03:30:00+00:00,45233.3,45262.79,45151.91,45262.69,338.5001
2024-01-03 04:00:00+00:00,45262.7,45272.16,45187.22,45206.89,446.33052
2024-01-03 04:30:00+00:00,45206.89,45219.15,45115.59,45183.45,350.45548
2024-01-03 05:00:00+00:00,45183.45,45290.88,45118.91,45289.06,414.15541
2024-01-03 05:30:00+00:00,45289.06,45294.11,45167.57,45172.13,435.23291
2024-01-03 06:00:00+00:00,45172.12,45302.26,45160.0,45286.33,637.0227
2024-01-03 06:30:00+00:00,45286.32,45363.19,45218.31,45326.93,627.53294
2024-01-03 07:00:00+00:00,45326.92,45384.84,45280.29,45359.1,520.61576
2024-01-03 07:30:00+00:00,45359.11,45369.15,44940.93,45011.77,1259.76945
2024-01-03 08:00:00+00:00,45011.77,45175.68,45001.1,45164.67,852.07592
2024-01-03 08:30:00+00:00,45164.66,45200.0,45025.17,45200.0,610.87615
2024-01-03 09:00:00+00:00,45200.0,45363.63,45185.39,45354.38,810.9242
2024-01-03 09:30:00+00:00,45354.37,45500.0,45292.59,45344.67,1195.36376
2024-01-03 10:00:00+00:00,45344.66,45398.37,45224.01,45284.12,760.01631
2024-01-03 10:30:00+00:00,45284.12,45309.58,45045.95,45151.91,1158.57981
2024-01-03 11:00:00+00:00,45151.91,45174.07,44336.0,44358.36,3378.17703
2024-01-03 11:30:00+00:00,44358.35,44564.0,43500.0,43702.88,4471.5146
2024-01-03 12:00:00+00:00,43702.89,43716.0,40750.0,42316.43,14080.32921
2024-01-03 12:30:00+00:00,42316.43,42794.77,42048.0,42789.38,6075.14038
2024-01-03 13:00:00+00:00,42789.39,42820.92,42315.99,42468.28,3250.44355
2024-01-03 13:30:00+00:00,42468.28,42683.26,42310.0,42529.4,2336.60205
2024-01-03 14:00:00+00:00,42529.4,42532.0,42050.0,42101.72,2601.66254
2024-01-03 14:30:00+00:00,42101.71,42352.94,42064.56,42179.99,1964.62606
2024-01-03 15:00:00+00:00,42180.0,42478.6,42175.14,42419.83,2020.80528
2024-01-03 15:30:00+00:00,42419.82,43009.02,42345.18,43000.01,3154.54303
2024-01-03 16:00:00+00:00,43000.01,43567.92,42881.1,43434.39,4400.07218
2024-01-03 16:30:00+00:00,43434.39,43434.4,42773.34,42992.67,2573.74391
2024-01-03 17:00:00+00:00,42992.68,43034.59,42600.0,42785.6,1689.33158
2024-01-03 17:30:00+00:00,42785.6,42919.84,42637.04,42906.0,1255.84483
2024-01-03 18:00:00+00:00,42906.0,43050.0,42732.74,42749.12,1179.1597
2024-01-03 18:30:00+00:00,42749.13,42797.27,42000.0,42255.72,2134.89026
2024-01-03 19:00:00+00:00,42255.72,42673.55,42161.1,42673.55,2152.80162
2024-01-03 19:30:00+00:00,42673.55,43011.1,42550.0,42596.67,1509.49784
2024-01-03 20:00:00+00:00,42596.66,42771.09,42518.7,42720.0,1009.74302
2024-01-03 20:30:00+00:00,42719.99,42846.17,42643.07,42721.02,921.79685
2024-01-03 21:00:00+00:00,42721.02,42900.11,42581.1,42816.0,966.97682
2024-01-03 21:30:00+00:00,42815.99,42966.27,42757.78,42917.62,725.55373
2024-01-03 22:00:00+00:00,42917.61,42941.1,42654.65,42688.81,956.65626
2024-01-03 22:30:00+00:00,42688.81,42758.86,42596.24,42749.68,429.22965
2024-01-03 23:00:00+00:00,42749.69,42781.1,42591.09,42766.43,676.72819
2024-01-03 23:30:00+00:00,42766.44,42845.23,42695.19,42845.23,449.04428
2024-01-04 00:00:00+00:00,42845.23,42983.77,42754.0,42890.36,1194.14251
2024-01-04 00:30:00+00:00,42890.35,42943.24,42816.07,42874.01,425.69996
2024-01-04 01:00:00+00:00,42874.0,42936.79,42613.77,42712.0,795.9222
2024-01-04 01:30:00+00:00,42712.0,42764.78,42633.64,42708.01,542.04307
2024-01-04 02:00:00+00:00,42708.01,42958.94,42690.02,42884.01,616.59983
2024-01-04 02:30:00+00:00,42884.0,43219.36,42863.35,43138.49,639.57287
2024-01-04 03:00:00+00:00,43138.5,43220.56,43018.34,43040.35,780.97173
2024-01-04 03:30:00+00:00,43040.36,43147.72,43002.15,43102.8,493.18638
2024-01-04 04:00:00+00:00,43102.79,43136.0,42955.5,43128.0,724.78644
2024-01-04 04:30:00+00:00,43128.0,43200.0,43067.89,43149.99,355.22748
2024-01-04 05:00:00+00:00,43149.99,43200.0,43074.88,43088.04,414.06849
2024-01-04 05:30:00+00:00,43088.04,43273.08,43072.7,43183.74,557.23397
2024-01-04 06:00:00+00:00,43183.74,43232.95,43086.59,43131.99,548.03032
2024-01-04 06:30:00+00:00,43131.99,43217.39,43101.1,43155.46,441.95637
2024-01-04 07:00:00+00:00,43155.46,43261.64,42970.39,43061.96,1093.11848
2024-01-04 07:30:00+00:00,43061.96,43174.79,42756.97,42763.08,1308.97474
2024-01-04 08:00:00+00:00,42763.08,42975.38,42699.83,42939.24,1028.24554
2024-01-04 08:30:00+00:00,42939.24,42953.08,42779.2,42849.66,622.08307
2024-01-04 09:00:00+00:00,42849.67,43029.51,42849.66,42987.65,557.59948
2024-01-04 09:30:00+00:00,42987.65,43084.38,42930.0,43007.74,854.37965
2024-01-04 10:00:00+00:00,43007.73,43080.16,42616.28,42786.61,1144.38022
2024-01-04 10:30:00+00:00,42786.61,43100.0,42726.34,43073.26,1105.95211
2024-01-04 11:00:00+00:00,43073.26,43150.02,42927.33,43109.53,731.69618
2024-01-04 11:30:00+00:00,43109.53,43233.81,43109.53,43176.32,702.07324
2024-01-04 12:00:00+00:00,43176.33,43423.95,43097.06,43171.11,1307.0362
2024-01-04 12:30:00+00:00,43171.11,43383.89,43131.9,43378.12,931.84805
2024-01-04 13:00:00+00:00,43378.11,43385.33,43222.23,43238.52,768.3586
2024-01-04 13:30:00+00:00,43238.51,43484.84,43167.27,43346.68,890.48194
2024-01-04 14:00:00+00:00,43346.67,43423.93,43258.48,43331.5,826.10321
2024-01-04 14:30:00+00:00,43331.49,43753.15,43250.0,43676.07,1823.70349
2024-01-04 15:00:00+00:00,43676.07,44199.99,43608.0,44154.01,2612.12376
2024-01-04 15:30:00+00:00,44154.01,44329.99,43956.04,44051.1,2439.35498
2024-01-04 16:00:00+00:00,44051.1,44134.8,43801.0,43875.99,1652.71083
2024-01-04 16:30:00+00:00,43875.98,44029.94,43777.86,43915.71,1111.73955
2024-01-04 17:00:00+00:00,43915.7,44225.75,43841.56,44085.6,1262.25839
2024-01-04 17:30:00+00:00,44085.61,44114.96,43827.69,43990.01,1248.63349
2024-01-04 18:00:00+00:00,43990.01,44109.92,43881.31,43976.26,888.00231
2024-01-04 18:30:00+00:00,43976.26,44152.09,43976.25,44048.96,632.18447
2024-01-04 19:00:00+00:00,44048.95,44419.62,44040.15,44384.21,1330.88214
2024-01-04 19:30:00+00:00,44384.21,44437.5,43910.01,43956.48,1273.11058
2024-01-04 20:00:00+00:00,43956.48,44079.73,43890.9,44071.09,714.72311
2024-01-04 20:30:00+00:00,44071.1,44690.0,44065.43,44113.68,2328.66664
2024-01-04 21:00:00+00:00,44113.68,44589.04,44113.67,44411.1,1690.62192
2024-01-04 21:30:00+00:00,44411.1,44459.58,44244.75,44430.86,848.28287
2024-01-04 22:00:00+00:00,44430.86,44729.58,44417.61,44469.33,1519.53325
2024-01-04 22:30:00+00:00,44469.34,44469.34,44150.64,44318.0,951.2858
2024-01-04 23:00:00+00:00,44318.01,44355.22,44187.76,44313.0,553.62264
2024-01-04 23:30:00+00:00,44313.01,44328.15,44050.0,44151.1,754.85079
2024-01-05 00:00:00+00:00,44151.1,44248.47,44124.34,44219.02,773.46961
2024-01-05 00:30:00+00:00,44219.01,44233.09,43950.84,44211.1,991.30468
2024-01-05 01:00:00+00:00,44211.1,44284.0,43831.17,43897.89,1080.80824
2024-01-05 01:30:00+00:00,43897.89,43957.76,42450.0,43376.0,4221.24008
2024-01-05 02:00:00+00:00,43376.0,43972.86,43302.0,43302.0,2414.46712
2024-01-05 02:30:00+00:00,43302.0,43616.13,43302.0,43506.0,696.54134
2024-01-05 03:00:00+00:00,43506.01,43770.0,43498.87,43555.18,994.66458
2024-01-05 03:30:00+00:00,43555.19,43577.21,43409.79,43465.21,549.00699
2024-01-05 04:00:00+00:00,43465.21,43551.06,43187.89,43383.33,1070.41585
2024-01-05 04:30:00+00:00,43383.33,43629.99,43330.27,43589.88,719.64049
2024-01-05 05:00:00+00:00,43589.87,43655.27,43531.1,43634.99,429.51576
2024-01-05 05:30:00+00:00,43634.99,43723.13,43507.48,43644.15,517.83312
2024-01-05 06:00:00+00:00,43644.16,43734.9,43601.67,43601.68,421.47202
2024-01-05 06:30:00+00:00,43601.68,43926.0,43578.08,43844.82,690.89579
2024-01-05 07:00:00+00:00,43845.08,43926.0,43748.49,43874.99,632.61917
2024-01-05 07:30:00+00:00,43874.99,43875.0,43715.93,43777.47,467.21811
2024-01-05 08:00:00+00:00,43777.48,43947.99,43771.1,43887.59,469.94695
2024-01-05 08:30:00+00:00,43887.6,43911.45,43779.98,43911.44,519.60935
2024-01-05 09:00:00+00:00,43911.44,44324.8,43911.44,43975.46,1850.00056
2024-01-05 09:30:00+00:00,43975.47,44185.0,43964.03,44147.21,778.6894
2024-01-05 10:00:00+00:00,44147.22,44157.03,43868.46,43949.07,661.24356
2024-01-05 10:30:00+00:00,43949.06,43968.61,43433.0,43628.18,1215.64365
2024-01-05 11:00:00+00:00,43628.19,43914.02,43605.36,43858.4,881.22167
2024-01-05 11:30:00+00:00,43858.39,43916.8,43721.94,43771.34,679.28209
2024-01-05 12:00:00+00:00,43771.34,44110.07,43616.0,43926.04,1221.18689
2024-01-05 12:30:00+00:00,43926.04,43988.58,43812.84,43882.52,644.80424
2024-01-05 13:00:00+00:00,43882.52,44096.49,43844.11,43919.04,762.41293
2024-01-05 13:30:00+00:00,43919.04,43998.39,43721.06,43986.01,1231.84965
2024-01-05 14:00:00+00:00,43986.01,44062.36,43684.0,43724.0,1229.59909
2024-01-05 14:30:00+00:00,43724.0,43800.0,43100.0,43486.04,2353.68099
2024-01-05 15:00:00+00:00,43488.21,43801.1,43487.18,43690.63,1383.15235
2024-01-05 15:30:00+00:00,43690.64,43764.99,43355.54,43500.01,1217.59426
2024-01-05 16:00:00+00:00,43500.01,43592.64,43316.75,43384.23,914.55906
2024-01-05 16:30:00+00:00,43384.24,43518.89,43220.0,43225.99,1486.63313
2024-01-05 17:00:00+00:00,43225.99,43413.99,43100.46,43413.98,1509.93789
2024-01-05 17:30:00+00:00,43413.98,43627.57,43356.36,43609.53,1031.03713
2024-01-05 18:00:00+00:00,43609.52,43644.9,43418.0,43494.92,608.39688
2024-01-05 18:30:00+00:00,43494.91,43690.12,43462.1,43610.07,665.68967
2024-01-05 19:00:00+00:00,43610.08,43680.0,43527.0,43571.1,445.50623
2024-01-05 19:30:00+00:00,43571.09,43808.07,43520.15,43600.0,798.31614
2024-01-05 20:00:00+00:00,43600.0,43721.09,43599.99,43714.03,453.66005
2024-01-05 20:30:00+00:00,43714.03,44357.46,43714.03,43955.07,2047.03766
2024-01-05 21:00:00+00:00,43955.07,43971.1,43580.51,43788.77,1131.44551
2024-01-05 21:30:00+00:00,43788.77,43954.32,43714.4,43946.26,477.80362
2024-01-05 22:00:00+00:00,43946.26,43991.71,43847.2,43882.9,573.8752
2024-01-05 22:30:00+00:00,43882.89,44048.64,43764.42,43967.44,450.67565
2024-01-05 23:00:00+00:00,43967.44,44318.61,43967.44,44085.06,1247.99873
2024-01-05 23:30:00+00:00,44085.05,44156.48,43979.1,44145.11,461.65014
2024-01-06 00:00:00+00:00,44145.12,44214.42,44017.99,44041.12,537.32257
2024-01-06 00:30:00+00:00,44041.11,44120.4,43975.0,44068.8,342.28081
2024-01-06 01:00:00+00:00,44068.79,44094.4,43906.19,44002.05,479.4317
2024-01-06 01:30:00+00:00,44002.04,44047.88,43932.01,43970.64,378.06816
2024-01-06 02:00:00+00:00,43970.65,44009.24,43823.06,43894.0,476.94264
2024-01-06 02:30:00+00:00,43894.0,43957.01,43886.16,43909.31,241.13373
2024-01-06 03:00:00+00:00,43909.31,43943.88,43812.5,43914.39,303.4606
2024-01-06 03:30:00+00:00,43914.39,44018.57,43896.54,43931.1,364.82172
2024-01-06 04:00:00+00:00,43931.1,43971.1,43868.88,43898.03,211.93609
2024-01-06 04:30:00+00:00,43898.03,43932.17,43832.0,43850.0,210.4213
2024-01-06 05:00:00+00:00,43850.01,43871.1,43660.98,43673.99,564.5039
2024-01-06 05:30:00+00:00,43673.99,43780.62,43588.0,43698.72,610.15626
2024-01-06 06:00:00+00:00,43698.72,43700.34,43504.0,43582.29,818.72561
2024-01-06 06:30:00+00:00,43582.29,43659.49,43425.0,43454.7,840.83231
2024-01-06 07:00:00+00:00,43454.7,43615.76,43397.05,43605.99,567.96942
2024-01-06 07:30:00+00:00,43605.99,43668.02,43534.32,43653.2,418.25267
2024-01-06 08:00:00+00:00,43653.2,43744.37,43551.28,43702.0,426.12307
2024-01-06 08:30:00+00:00,43702.0,43711.43,43622.75,43692.33,387.54369
2024-01-06 09:00:00+00:00,43692.33,43750.0,43655.38,43714.1,287.71761
2024-01-06 09:30:00+00:00,43714.1,43756.0,43636.7,43651.9,274.36203
2024-01-06 10:00:00+00:00,43651.9,43700.0,43584.0,43700.0,313.86958
2024-01-06 10:30:00+00:00,43700.0,43771.1,43661.1,43694.48,363.81337
2024-01-06 11:00:00+00:00,43694.47,43705.23,43631.1,43691.05,235.94544
2024-01-06 11:30:00+00:00,43691.05,43701.81,43616.02,43671.96,160.17518
2024-01-06 12:00:00+00:00,43671.97,43750.0,43628.24,43666.12,256.91349
2024-01-06 12:30:00+00:00,43666.13,43701.1,43527.27,43607.96,274.85226
2024-01-06 13:00:00+00:00,43607.95,43690.0,43542.0,43670.87,258.84938
2024-01-06 13:30:00+00:00,43670.87,43740.27,43650.3,43704.07,214.24412
2024-01-06 14:00:00+00:00,43704.08,43870.98,43703.41,43853.99,563.84825
2024-01-06 14:30:00+00:00,43854.0,43920.08,43791.08,43828.21,434.55778
2024-01-06 15:00:00+00:00,43828.2,43897.97,43791.1,43841.23,252.70816
2024-01-06 15:30:00+00:00,43841.23,43898.0,43800.29,43867.17,354.16494
2024-01-06 16:00:00+00:00,43867.17,43978.78,43844.52,43848.23,428.73176
2024-01-06 16:30:00+00:00,43848.24,43907.11,43828.5,43872.34,333.7911
2024-01-06 17:00:00+00:00,43872.35,43932.42,43842.97,43872.11,218.42009
2024-01-06 17:30:00+00:00,43872.11,44000.0,43872.08,43963.72,400.27373
2024-01-06 18:00:00+00:00,43963.73,43999.99,43884.04,43995.0,242.62596
2024-01-06 18:30:00+00:00,43994.99,44148.58,43952.33,43995.89,640.62401
2024-01-06 19:00:00+00:00,43995.89,44017.46,43855.89,43881.73,442.58778
2024-01-06 19:30:00+00:00,43881.74,43940.0,43830.88,43906.36,264.18989
2024-01-06 20:00:00+00:00,43906.35,43961.33,43611.19,43859.91,482.46051
2024-01-06 20:30:00+00:00,43859.91,43902.0,43787.62,43826.44,244.85867
2024-01-06 21:00:00+00:00,43826.45,43907.41,43723.76,43876.8,257.72263
2024-01-06 21:30:00+00:00,43876.79,43935.21,43816.0,43889.43,325.49082
2024-01-06 22:00:00+00:00,43889.43,43928.0,43783.45,43841.1,257.97446
2024-01-06 22:30:00+00:00,43841.11,43901.1,43740.0,43878.61,222.61594
2024-01-06 23:00:00+00:00,43878.62,43883.36,43732.5,43838.84,393.00602
2024-01-06 23:30:00+00:00,43838.84,43980.0,43837.01,43968.32,253.74023
2024-01-07 00:00:00+00:00,43968.32,44046.76,43915.56,43968.59,402.60195
2024-01-07 00:30:00+00:00,43968.6,44259.29,43960.31,44119.11,956.89581
2024-01-07 01:00:00+00:00,44119.11,44160.0,44034.3,44077.66,398.58523
2024-01-07 01:30:00+00:00,44077.66,44097.29,43963.89,43967.72,269.55077
2024-01-07 02:00:00+00:00,43967.71,44089.1,43960.0,44040.41,217.9763
2024-01-07 02:30:00+00:00,44040.42,44056.2,43833.4,43930.28,523.98045
2024-01-07 03:00:00+00:00,43930.28,44034.92,43930.27,43959.75,326.66746
2024-01-07 03:30:00+00:00,43959.74,43980.01,43904.18,43940.41,301.1798
2024-01-07 04:00:00+00:00,43940.41,43985.9,43885.24,43980.0,352.99553
2024-01-07 04:30:00+00:00,43980.01,44035.9,43976.4,44000.0,192.34834
2024-01-07 05:00:00+00:00,44000.01,44067.84,43951.72,43974.86,253.29903
2024-01-07 05:30:00+00:00,43974.86,43985.88,43843.52,43885.47,266.39066
2024-01-07 06:00:00+00:00,43885.48,44088.01,43858.0,43979.25,501.07804
2024-01-07 06:30:00+00:00,43979.24,44041.1,43956.62,44022.0,204.59897
2024-01-07 07:00:00+00:00,44021.99,44055.27,43991.1,44046.81,278.09136
2024-01-07 07:30:00+00:00,44046.82,44100.0,44026.01,44080.0,298.31594
2024-01-07 08:00:00+00:00,44080.0,44146.0,44067.29,44137.52,443.12419
2024-01-07 08:30:00+00:00,44137.51,44167.81,44000.0,44017.99,423.32933
2024-01-07 09:00:00+00:00,44018.0,44065.0,43967.09,43973.73,331.80642
2024-01-07 09:30:00+00:00,43973.72,43997.08,43880.65,43938.9,413.41522
2024-01-07 10:00:00+00:00,43938.9,43996.0,43906.91,43956.0,318.1688
2024-01-07 10:30:00+00:00,43956.0,43976.0,43921.1,43960.0,355.11466
2024-01-07 11:00:00+00:00,43960.0,44083.33,43959.1,44047.35,366.11385
2024-01-07 11:30:00+00:00,44047.36,44118.19,44039.82,44061.1,372.66254
2024-01-07 12:00:00+00:00,44061.1,44091.1,43969.62,44048.0,316.48869
2024-01-07 12:30:00+00:00,44048.0,44139.43,44047.99,44088.63,321.33072
2024-01-07 13:00:00+00:00,44088.63,44399.99,44082.66,44386.49,1243.44441
2024-01-07 13:30:00+00:00,44386.49,44449.98,44252.8,44409.31,990.85058
2024-01-07 14:00:00+00:00,44409.31,44480.59,44280.57,44357.43,884.38419
2024-01-07 14:30:00+00:00,44357.43,44427.98,44277.12,44402.0,543.54107
2024-01-07 15:00:00+00:00,44402.0,44431.1,44145.02,44174.46,735.95873
2024-01-07 15:30:00+00:00,44174.47,44241.58,43945.15,44047.57,936.99072
2024-01-07 16:00:00+00:00,44047.57,44182.11,43986.0,44168.02,621.42528
2024-01-07 16:30:00+00:00,44168.02,44185.0,43857.14,43922.0,638.91403
2024-01-07 17:00:00+00:00,43922.0,44039.07,43700.0,44000.0,871.4826
2024-01-07 17:30:00+00:00,43999.99,44110.15,43941.03,44064.84,352.11268
2024-01-07 18:00:00+00:00,44064.83,44166.0,44035.25,44107.09,311.18528
2024-01-07 18:30:00+00:00,44107.09,44176.04,44099.96,44106.11,235.58708
2024-01-07 19:00:00+00:00,44106.11,44160.97,44041.27,44159.99,245.07802
2024-01-07 19:30:00+00:00,44159.99,44262.53,44120.32,44244.77,315.10649
